epoch,accuracy,loss,val_accuracy,val_loss
0,0.6444377899169922,0.9633567929267883,0.8885869383811951,0.42302238941192627
1,0.8591507077217102,0.4652732312679291,0.91576087474823,0.3348219096660614
2,0.9034090638160706,0.3500877618789673,0.9211956262588501,0.27326253056526184
3,0.9225478172302246,0.27632802724838257,0.9510869383811951,0.21271860599517822
4,0.9485645890235901,0.21558289229869843,0.945652186870575,0.18146923184394836
5,0.9545454382896423,0.18927828967571259,0.9429348111152649,0.20180363953113556
6,0.9650119543075562,0.16266949474811554,0.95923912525177,0.15931040048599243
7,0.9677033424377441,0.1466580480337143,0.9538043737411499,0.16131702065467834
8,0.9680023789405823,0.13559377193450928,0.970108687877655,0.13396407663822174
9,0.972787082195282,0.12676399946212769,0.95923912525177,0.14916598796844482
