epoch,accuracy,loss,val_accuracy,val_loss
0,0.44168660044670105,1.41310453414917,0.7635869383811951,0.7040813565254211
1,0.7434210777282715,0.7828895449638367,0.866847813129425,0.4754815399646759
2,0.7993420958518982,0.626244306564331,0.89673912525177,0.3785175681114197
3,0.8427033424377441,0.5173314213752747,0.9211956262588501,0.2874709665775299
4,0.8606459498405457,0.44060981273651123,0.9130434989929199,0.2672734260559082
5,0.875,0.4226938784122467,0.9320651888847351,0.27220454812049866
6,0.8893540501594543,0.3634684383869171,0.9402173757553101,0.25141406059265137
7,0.8998205661773682,0.33699551224708557,0.9375,0.22716189920902252
8,0.9087918400764465,0.3023006319999695,0.9402173757553101,0.21536913514137268
9,0.9093899726867676,0.30708250403404236,0.9429348111152649,0.21992556750774384
10,0.9240430593490601,0.2724614441394806,0.9510869383811951,0.21328327059745789
11,0.9240430593490601,0.2583892047405243,0.9510869383811951,0.19173967838287354
12,0.9354066848754883,0.2441912144422531,0.95923912525177,0.18477877974510193
13,0.9312201142311096,0.23536662757396698,0.9538043737411499,0.1701626181602478
14,0.9467703104019165,0.20535236597061157,0.9510869383811951,0.17541144788265228
15,0.9410884976387024,0.21411126852035522,0.9510869383811951,0.17301040887832642
16,0.9470694065093994,0.1921406388282776,0.9402173757553101,0.19220075011253357
17,0.9485645890235901,0.190172478556633,0.9538043737411499,0.16756443679332733
18,0.9440789222717285,0.19488215446472168,0.95652174949646,0.15997737646102905
19,0.9560406804084778,0.1744043081998825,0.9538043737411499,0.15913090109825134
