epoch,accuracy,loss,val_accuracy,val_loss
0,0.5947966575622559,1.0796805620193481,0.85597825050354,0.474187433719635
1,0.8516746163368225,0.48231425881385803,0.89673912525177,0.33989521861076355
2,0.9007176756858826,0.354200154542923,0.9402173757553101,0.24923662841320038
3,0.9237440228462219,0.28732240200042725,0.9538043737411499,0.23263831436634064
4,0.9360047578811646,0.2458532750606537,0.945652186870575,0.23021651804447174
5,0.9548444747924805,0.19710540771484375,0.9429348111152649,0.19761094450950623
6,0.9521530866622925,0.1892416775226593,0.9429348111152649,0.18261638283729553
7,0.9635167717933655,0.16230131685733795,0.9510869383811951,0.16631701588630676
8,0.9638158082962036,0.1552959829568863,0.95652174949646,0.1638585329055786
9,0.9656100273132324,0.13728711009025574,0.9619565010070801,0.1442728489637375
10,0.9742823243141174,0.11868708580732346,0.95923912525177,0.18034230172634125
11,0.9790669679641724,0.11107945442199707,0.95652174949646,0.15258744359016418
12,0.9784688949584961,0.10059034824371338,0.97826087474823,0.11807640641927719
13,0.9835526347160339,0.09926255792379379,0.970108687877655,0.12563805282115936
14,0.9763755798339844,0.1003001257777214,0.9619565010070801,0.16785119473934174
15,0.9832535982131958,0.08804576098918915,0.967391312122345,0.11896413564682007
16,0.9862440228462219,0.07621277123689651,0.9728260636329651,0.11182969808578491
17,0.9895334839820862,0.06959337741136551,0.970108687877655,0.10472898185253143
18,0.9856459498405457,0.07302950322628021,0.9836956262588501,0.09265925735235214
19,0.9898325204849243,0.06102589890360832,0.9728260636329651,0.10415336489677429
