epoch,accuracy,loss,val_accuracy,val_loss
0,0.4087918698787689,1.455776333808899,0.7744565010070801,0.7528938055038452
1,0.7036483287811279,0.839411735534668,0.85597825050354,0.4782213568687439
2,0.8125,0.59930020570755,0.8994565010070801,0.3506438732147217
3,0.8585526347160339,0.4778216779232025,0.9130434989929199,0.3178550601005554
4,0.8791866302490234,0.4217770993709564,0.9402173757553101,0.25375494360923767
5,0.8893540501594543,0.376972496509552,0.948369562625885,0.23811742663383484
6,0.9108851552009583,0.31205451488494873,0.9429348111152649,0.21747083961963654
7,0.915669858455658,0.31308794021606445,0.9429348111152649,0.19824320077896118
8,0.9249401688575745,0.26297327876091003,0.9320651888847351,0.21666319668293
9,0.926734447479248,0.2603491544723511,0.9538043737411499,0.1838030368089676
10,0.9372009634971619,0.22299091517925262,0.948369562625885,0.1664363592863083
11,0.945574164390564,0.21058429777622223,0.95923912525177,0.1510746031999588
12,0.9372009634971619,0.21412503719329834,0.95923912525177,0.16065745055675507
13,0.9452751278877258,0.19614189863204956,0.945652186870575,0.16802015900611877
14,0.9509569406509399,0.18597511947155,0.9646739363670349,0.1574433147907257
15,0.9503588676452637,0.17679426074028015,0.9538043737411499,0.15221808850765228
16,0.9542464017868042,0.17368042469024658,0.9755434989929199,0.13099907338619232
17,0.9605262875556946,0.15434300899505615,0.95652174949646,0.15776748955249786
18,0.9563397169113159,0.1668832004070282,0.9646739363670349,0.1359255164861679
19,0.9584330320358276,0.16285473108291626,0.967391312122345,0.13098949193954468
20,0.9688995480537415,0.1372845470905304,0.967391312122345,0.13137032091617584
21,0.9611244201660156,0.15002606809139252,0.9646739363670349,0.14467506110668182
22,0.9677033424377441,0.1299148052930832,0.967391312122345,0.12221403419971466
23,0.9590311050415039,0.14947736263275146,0.967391312122345,0.11490955203771591
24,0.9608253836631775,0.14981362223625183,0.95652174949646,0.14163713157176971
25,0.9694976210594177,0.12212817370891571,0.9619565010070801,0.14352449774742126
26,0.972787082195282,0.1135253757238388,0.970108687877655,0.1290464848279953
27,0.9665071964263916,0.13403266668319702,0.9646739363670349,0.13070863485336304
28,0.967404305934906,0.13518297672271729,0.967391312122345,0.11328001320362091
29,0.972787082195282,0.113766148686409,0.95923912525177,0.13762152194976807
30,0.9751794338226318,0.10760997235774994,0.95652174949646,0.1366076022386551
31,0.9739832282066345,0.10661141574382782,0.9619565010070801,0.1264796406030655
32,0.9763755798339844,0.10638615489006042,0.970108687877655,0.11100544035434723
33,0.9659090638160706,0.1236325055360794,0.970108687877655,0.12817834317684174
34,0.9694976210594177,0.11892600357532501,0.9755434989929199,0.10190878063440323
35,0.9703947305679321,0.11162938922643661,0.9619565010070801,0.1454763114452362
36,0.9748803973197937,0.10528958588838577,0.967391312122345,0.13251006603240967
37,0.9742823243141174,0.10935844480991364,0.9755434989929199,0.0933045893907547
38,0.9805622100830078,0.08729638904333115,0.98097825050354,0.10140036791563034
39,0.9760765433311462,0.09283918142318726,0.9728260636329651,0.12205513566732407
