epoch,accuracy,loss,val_accuracy,val_loss
0,0.7111244201660156,0.8286669254302979,0.883152186870575,0.387690931558609
1,0.8989234566688538,0.3557518720626831,0.9239130616188049,0.2824796438217163
2,0.934808611869812,0.2542676329612732,0.948369562625885,0.22001191973686218
3,0.96202152967453,0.18617336452007294,0.95923912525177,0.19165033102035522
4,0.972787082195282,0.14854753017425537,0.967391312122345,0.15692710876464844
5,0.9766746163368225,0.12767823040485382,0.9619565010070801,0.1652563363313675
6,0.9790669679641724,0.11510460078716278,0.9510869383811951,0.19257032871246338
7,0.9826555252075195,0.10192983597517014,0.967391312122345,0.16309864819049835
8,0.9865430593490601,0.0894002616405487,0.9728260636329651,0.1450512707233429
9,0.9880383014678955,0.080318383872509,0.967391312122345,0.13295619189739227
10,0.9859449863433838,0.079945869743824,0.9728260636329651,0.12514115869998932
11,0.9889354109764099,0.07000076770782471,0.9646739363670349,0.11454802751541138
12,0.9934210777282715,0.06233196705579758,0.9728260636329651,0.11429620534181595
13,0.9943181872367859,0.05282503366470337,0.9728260636329651,0.09996825456619263
14,0.9979066848754883,0.040898896753787994,0.9755434989929199,0.09359942376613617
15,0.9961124658584595,0.04408562555909157,0.9755434989929199,0.0977552980184555
16,0.9886363744735718,0.06483284384012222,0.97826087474823,0.11279447376728058
17,0.9928229451179504,0.05257356911897659,0.9646739363670349,0.13417170941829681
18,0.9922248721122742,0.05446557328104973,0.98097825050354,0.10698776692152023
19,0.9925239086151123,0.049097269773483276,0.9728260636329651,0.11631818115711212
20,0.9952152967453003,0.043116115033626556,0.98097825050354,0.09839757531881332
21,0.9955143332481384,0.03960880637168884,0.9619565010070801,0.14049801230430603
22,0.9940191507339478,0.0422356016933918,0.9755434989929199,0.09711522608995438
23,0.9964115023612976,0.03426698222756386,0.98097825050354,0.08117347955703735
24,0.9979066848754883,0.02770383469760418,0.98097825050354,0.0976414680480957
25,0.9901315569877625,0.04568417742848396,0.9538043737411499,0.15831832587718964
26,0.9850478172302246,0.059407830238342285,0.9646739363670349,0.14586147665977478
27,0.9922248721122742,0.0520629808306694,0.98097825050354,0.09359924495220184
28,0.9940191507339478,0.040753260254859924,0.9755434989929199,0.11506973952054977
29,0.9940191507339478,0.03716609999537468,0.98097825050354,0.08940771222114563
