epoch,accuracy,loss,val_accuracy,val_loss
0,0.7377392053604126,0.7871430516242981,0.907608687877655,0.3676961362361908
1,0.9078947305679321,0.3357912302017212,0.9347826242446899,0.2682768702507019
2,0.9389952421188354,0.23693203926086426,0.9429348111152649,0.25910454988479614
3,0.9644138813018799,0.17423881590366364,0.95652174949646,0.23359930515289307
4,0.9745813608169556,0.14450068771839142,0.95923912525177,0.18836145102977753
5,0.9742823243141174,0.12694868445396423,0.95652174949646,0.2260243445634842
6,0.9856459498405457,0.10115475952625275,0.9646739363670349,0.17103973031044006
7,0.9895334839820862,0.08415806293487549,0.9619565010070801,0.16563278436660767
8,0.9859449863433838,0.09094683080911636,0.9538043737411499,0.19382259249687195
9,0.9925239086151123,0.06960195302963257,0.970108687877655,0.15985572338104248
10,0.9961124658584595,0.056412000209093094,0.9646739363670349,0.15078169107437134
11,0.9925239086151123,0.05988999083638191,0.9619565010070801,0.18588611483573914
12,0.994617223739624,0.052822161465883255,0.95923912525177,0.1679217368364334
13,0.9916267991065979,0.058546505868434906,0.9619565010070801,0.16481785476207733
14,0.9880383014678955,0.07326770573854446,0.9646739363670349,0.16461730003356934
15,0.9886363744735718,0.06688522547483444,0.95652174949646,0.16925598680973053
16,0.9931219816207886,0.048584770411252975,0.95652174949646,0.18775396049022675
17,0.9943181872367859,0.04524257406592369,0.967391312122345,0.1415720283985138
18,0.997308611869812,0.03677517920732498,0.970108687877655,0.12948191165924072
19,0.9985047578811646,0.03182725980877876,0.967391312122345,0.14591644704341888
20,0.9982057213783264,0.03226296603679657,0.9728260636329651,0.13611099123954773
21,0.9988038539886475,0.03030126355588436,0.9646739363670349,0.12584854662418365
22,0.991925835609436,0.04941054806113243,0.95923912525177,0.1386587768793106
23,0.9811602830886841,0.07648742944002151,0.970108687877655,0.11924438923597336
24,0.9883373379707336,0.059962332248687744,0.95652174949646,0.15012744069099426
25,0.9916267991065979,0.04861509054899216,0.967391312122345,0.14759506285190582
26,0.9958133697509766,0.034560658037662506,0.970108687877655,0.12310834228992462
27,0.9958133697509766,0.03220498561859131,0.9619565010070801,0.1509568691253662
28,0.9964115023612976,0.031025322154164314,0.967391312122345,0.13300372660160065
29,0.9928229451179504,0.039004210382699966,0.9728260636329651,0.11252734065055847
30,0.9952152967453003,0.037230849266052246,0.967391312122345,0.12287557870149612
31,0.9967105388641357,0.028471652418375015,0.9646739363670349,0.1441682130098343
32,0.9952152967453003,0.03357492387294769,0.9619565010070801,0.1380496621131897
33,0.9955143332481384,0.03160691633820534,0.970108687877655,0.12685526907444
34,0.9976076483726501,0.026099491864442825,0.970108687877655,0.114829882979393
35,0.9988038539886475,0.021069098263978958,0.98097825050354,0.08247857540845871
36,0.9826555252075195,0.06698697805404663,0.95923912525177,0.1885991096496582
37,0.994617223739624,0.03885790333151817,0.95923912525177,0.1492975950241089
38,0.9952152967453003,0.02980128861963749,0.95652174949646,0.17798031866550446
39,0.994617223739624,0.0338771790266037,0.967391312122345,0.14574094116687775
40,0.9922248721122742,0.04285018518567085,0.95923912525177,0.13419796526432037
41,0.9955143332481384,0.028937675058841705,0.967391312122345,0.10693756490945816
42,0.9931219816207886,0.03540617600083351,0.9375,0.17368637025356293
43,0.9910287261009216,0.04490675777196884,0.970108687877655,0.13761591911315918
44,0.9967105388641357,0.027518315240740776,0.967391312122345,0.12788228690624237
45,0.9937201142311096,0.0387379452586174,0.95652174949646,0.2029675841331482
46,0.9916267991065979,0.043110441416502,0.970108687877655,0.13474436104297638
47,0.9988038539886475,0.0212663933634758,0.9646739363670349,0.10365785658359528
48,0.9970095753669739,0.020382685586810112,0.967391312122345,0.18203967809677124
49,0.9985047578811646,0.018952900543808937,0.9728260636329651,0.09452950209379196
