epoch,accuracy,loss,val_accuracy,val_loss
0,0.7760167717933655,0.6916412115097046,0.904891312122345,0.3643934726715088
1,0.9219497442245483,0.2933981716632843,0.9103260636329651,0.30875930190086365
2,0.9584330320358276,0.20408181846141815,0.904891312122345,0.2799232602119446
3,0.970095694065094,0.1514243334531784,0.91576087474823,0.2889065444469452
4,0.9850478172302246,0.11098899692296982,0.9347826242446899,0.2225210964679718
5,0.9844497442245483,0.10351134836673737,0.9402173757553101,0.25575700402259827
6,0.9934210777282715,0.0815269723534584,0.9375,0.2358468770980835
7,0.9967105388641357,0.06361469626426697,0.9429348111152649,0.20537756383419037
8,0.9964115023612976,0.061563149094581604,0.948369562625885,0.18611256778240204
9,0.9958133697509766,0.059919971972703934,0.9375,0.1947883665561676
10,0.9949162602424622,0.05722301825881004,0.9320651888847351,0.20943307876586914
11,0.9922248721122742,0.06139025092124939,0.9320651888847351,0.2636885344982147
12,0.9964115023612976,0.05378556251525879,0.9402173757553101,0.2164226770401001
13,0.9997009634971619,0.03722374141216278,0.9429348111152649,0.2064628154039383
14,0.9895334839820862,0.06542640924453735,0.9375,0.2370215356349945
