epoch,accuracy,loss,val_accuracy,val_loss
0,0.6543062329292297,0.9632351994514465,0.883152186870575,0.4029919505119324
1,0.885765552520752,0.4048652946949005,0.9402173757553101,0.25863051414489746
2,0.9210526347160339,0.29664891958236694,0.95652174949646,0.19765779376029968
3,0.9533492922782898,0.21433395147323608,0.95923912525177,0.17222870886325836
4,0.9629186391830444,0.1793910264968872,0.9755434989929199,0.13860149681568146
5,0.9677033424377441,0.1532677859067917,0.9755434989929199,0.13153108954429626
6,0.9706937670707703,0.14253245294094086,0.967391312122345,0.15378136932849884
7,0.9778708219528198,0.127544105052948,0.9646739363670349,0.13576526939868927
8,0.9763755798339844,0.11852699518203735,0.9755434989929199,0.12567268311977386
9,0.9793660044670105,0.10349763184785843,0.970108687877655,0.11829688400030136
10,0.9856459498405457,0.08984357863664627,0.97826087474823,0.1088222935795784
11,0.9817583560943604,0.09150440245866776,0.9646739363670349,0.11745152622461319
12,0.9850478172302246,0.0869983434677124,0.9646739363670349,0.14695458114147186
13,0.9904305934906006,0.07152821868658066,0.98097825050354,0.0990663692355156
14,0.9916267991065979,0.06479814648628235,0.9619565010070801,0.14569979906082153
