epoch,accuracy,loss,val_accuracy,val_loss
0,0.40340909361839294,1.4659698009490967,0.7744565010070801,0.7320122718811035
1,0.7251794338226318,0.8212430477142334,0.8586956262588501,0.5025584697723389
2,0.8142942786216736,0.5945466756820679,0.8722826242446899,0.388742059469223
3,0.845095694065094,0.49653053283691406,0.89402174949646,0.3283974826335907
4,0.8699162602424622,0.4362197518348694,0.9103260636329651,0.3010563552379608
5,0.8842703104019165,0.3917509615421295,0.926630437374115,0.243556410074234
6,0.8950358629226685,0.3494832515716553,0.9347826242446899,0.24208274483680725
7,0.9046052694320679,0.33133944869041443,0.945652186870575,0.2358132004737854
8,0.9117823243141174,0.3117157816886902,0.9402173757553101,0.21781529486179352
9,0.9300239086151123,0.2584288716316223,0.9510869383811951,0.18652260303497314
10,0.9291267991065979,0.24792838096618652,0.9429348111152649,0.2031083106994629
11,0.9336124658584595,0.24563446640968323,0.9619565010070801,0.16461171209812164
12,0.9443780183792114,0.21281248331069946,0.9646739363670349,0.17927001416683197
13,0.945574164390564,0.2037958800792694,0.95923912525177,0.15616919100284576
14,0.948265552520752,0.1887141466140747,0.9619565010070801,0.15599818527698517
15,0.9407894611358643,0.20158736407756805,0.9510869383811951,0.15072959661483765
16,0.9509569406509399,0.18143846094608307,0.9728260636329651,0.13931511342525482
17,0.9611244201660156,0.15949314832687378,0.9619565010070801,0.13375183939933777
18,0.9575358629226685,0.16554144024848938,0.9619565010070801,0.13709445297718048
19,0.9542464017868042,0.16923220455646515,0.95923912525177,0.12025647610425949
20,0.9641148447990417,0.1475018411874771,0.9728260636329651,0.1267242282629013
21,0.9614234566688538,0.14693529903888702,0.9646739363670349,0.15210020542144775
22,0.9629186391830444,0.14801068603992462,0.9755434989929199,0.1208217442035675
23,0.9584330320358276,0.1540529876947403,0.98097825050354,0.09841380268335342
24,0.9706937670707703,0.12606897950172424,0.970108687877655,0.10151728242635727
25,0.9680023789405823,0.12773483991622925,0.9755434989929199,0.10037796199321747
26,0.9668062329292297,0.12145868688821793,0.967391312122345,0.12985166907310486
27,0.9650119543075562,0.12644459307193756,0.9646739363670349,0.13168616592884064
28,0.9623205661773682,0.14380887150764465,0.9646739363670349,0.12509071826934814
29,0.9668062329292297,0.12344535440206528,0.970108687877655,0.10717439651489258
