epoch,accuracy,loss,val_accuracy,val_loss
0,0.41447368264198303,1.437867283821106,0.7554348111152649,0.8479578495025635
1,0.722787082195282,0.822512686252594,0.866847813129425,0.4968343675136566
2,0.8029305934906006,0.6325631737709045,0.8885869383811951,0.39199957251548767
3,0.8367224931716919,0.5306395888328552,0.9130434989929199,0.3221331238746643
4,0.8660287261009216,0.44604453444480896,0.929347813129425,0.2714701294898987
5,0.8836722373962402,0.381207674741745,0.926630437374115,0.24886272847652435
6,0.902212917804718,0.3548397719860077,0.91847825050354,0.2621993124485016
7,0.9126794338226318,0.32362329959869385,0.929347813129425,0.2500065863132477
8,0.9138755798339844,0.3035789728164673,0.9538043737411499,0.19355973601341248
9,0.9234449863433838,0.26922208070755005,0.948369562625885,0.19516463577747345
