epoch,accuracy,loss,val_accuracy,val_loss
0,0.6184210777282715,1.0454907417297363,0.8125,0.6075723171234131
1,0.8187798857688904,0.5809697508811951,0.875,0.4086954593658447
2,0.8621411323547363,0.43282729387283325,0.8913043737411499,0.34094443917274475
3,0.8944377899169922,0.3500509560108185,0.8913043737411499,0.31677407026290894
4,0.9120813608169556,0.2980590760707855,0.9320651888847351,0.27616453170776367
5,0.9255383014678955,0.2565833032131195,0.907608687877655,0.2698284685611725
6,0.9315191507339478,0.2571057379245758,0.9130434989929199,0.26726365089416504
7,0.9410884976387024,0.2127961665391922,0.926630437374115,0.24659019708633423
8,0.942882776260376,0.20253697037696838,0.9130434989929199,0.2619398236274719
9,0.9473684430122375,0.1882743239402771,0.9375,0.23690082132816315
10,0.9578348994255066,0.16229046881198883,0.9320651888847351,0.24850571155548096
11,0.9614234566688538,0.15448276698589325,0.9347826242446899,0.23175637423992157
12,0.9599282145500183,0.15198874473571777,0.9402173757553101,0.21902474761009216
13,0.96202152967453,0.14415107667446136,0.9347826242446899,0.2589704990386963
14,0.9671052694320679,0.12744805216789246,0.9211956262588501,0.25037625432014465
