epoch,accuracy,loss,val_accuracy,val_loss
0,0.7042464017868042,0.8325889110565186,0.9130434989929199,0.37477654218673706
1,0.9117823243141174,0.33314207196235657,0.9402173757553101,0.28806498646736145
2,0.9437798857688904,0.23169973492622375,0.9375,0.24911116063594818
3,0.9569377899169922,0.1865374892950058,0.95652174949646,0.20104064047336578
4,0.9724880456924438,0.14352452754974365,0.9510869383811951,0.21747075021266937
5,0.9745813608169556,0.1350473016500473,0.95652174949646,0.17653052508831024
6,0.9805622100830078,0.10668975114822388,0.9646739363670349,0.1725521683692932
7,0.9910287261009216,0.08222006261348724,0.967391312122345,0.14903581142425537
8,0.9901315569877625,0.08073782920837402,0.95652174949646,0.16151770949363708
9,0.9838516712188721,0.0909518226981163,0.9646739363670349,0.15086613595485687
