epoch,accuracy,loss,val_accuracy,val_loss
0,0.7646530866622925,0.6965785622596741,0.904891312122345,0.38396239280700684
1,0.9324162602424622,0.2788444757461548,0.9347826242446899,0.26985877752304077
2,0.9626196026802063,0.19732795655727386,0.948369562625885,0.24106498062610626
3,0.9832535982131958,0.13469593226909637,0.967391312122345,0.21268711984157562
4,0.9874401688575745,0.10804562270641327,0.9510869383811951,0.20187070965766907
5,0.9961124658584595,0.081520214676857,0.9646739363670349,0.19065476953983307
6,0.997308611869812,0.0642271637916565,0.9619565010070801,0.17963792383670807
7,0.9994019269943237,0.05216047912836075,0.967391312122345,0.16722454130649567
8,1.0,0.04150038957595825,0.967391312122345,0.16394823789596558
9,1.0,0.03690902143716812,0.9646739363670349,0.1570182889699936
10,1.0,0.03285592049360275,0.970108687877655,0.14681990444660187
11,0.9907296895980835,0.06020233780145645,0.948369562625885,0.24470548331737518
12,0.9799641370773315,0.09809882193803787,0.95652174949646,0.19732677936553955
13,0.9913277626037598,0.05848245322704315,0.95923912525177,0.19684356451034546
14,0.9997009634971619,0.03351501375436783,0.9646739363670349,0.13699233531951904
15,1.0,0.026873521506786346,0.9646739363670349,0.12698246538639069
16,1.0,0.023196659982204437,0.967391312122345,0.12582677602767944
17,1.0,0.020845746621489525,0.967391312122345,0.13012821972370148
18,1.0,0.01880880817770958,0.970108687877655,0.12396327406167984
19,1.0,0.017468560487031937,0.9728260636329651,0.12418955564498901
