epoch,accuracy,loss,val_accuracy,val_loss
0,0.7177033424377441,0.83348548412323,0.8505434989929199,0.44901469349861145
1,0.9132775068283081,0.31580159068107605,0.9320651888847351,0.28769466280937195
2,0.9506579041481018,0.22011049091815948,0.9375,0.2593468427658081
3,0.9686004519462585,0.1627548187971115,0.948369562625885,0.21715952455997467
4,0.9763755798339844,0.13515353202819824,0.95652174949646,0.18857242166996002
5,0.9847487807273865,0.10962896049022675,0.95923912525177,0.18383100628852844
6,0.9910287261009216,0.08781221508979797,0.967391312122345,0.168432354927063
7,0.9934210777282715,0.07028979063034058,0.9538043737411499,0.17794741690158844
8,0.9949162602424622,0.06740009039640427,0.970108687877655,0.15182188153266907
9,0.9955143332481384,0.059521596878767014,0.9646739363670349,0.14280501008033752
10,0.9979066848754883,0.048415232449769974,0.9646739363670349,0.1368010938167572
11,0.9976076483726501,0.045346684753894806,0.970108687877655,0.12087468802928925
12,0.9970095753669739,0.048102155327796936,0.970108687877655,0.1294701099395752
13,0.9991028904914856,0.037392258644104004,0.97826087474823,0.10736905783414841
14,0.9985047578811646,0.034859199076890945,0.9836956262588501,0.1005309447646141
15,0.9991028904914856,0.03285345062613487,0.9728260636329651,0.11081791669130325
16,0.9991028904914856,0.02992541901767254,0.967391312122345,0.1203460693359375
17,1.0,0.026342839002609253,0.97826087474823,0.10854563862085342
18,0.9976076483726501,0.031844362616539,0.95923912525177,0.15890660881996155
19,0.9668062329292297,0.13719868659973145,0.9429348111152649,0.2114029973745346
